transaction_id,date,time,hour,day_of_week,month,month_num,amount,category,merchant,sender_upi,receiver_upi,status,is_anomaly,payment_mode
GP0000183,2024-06-08,13:00:50,13,Saturday,June,6,675.61,Recharge,Vi,user7929@okicici,vi@okaxis,Success,False,GPay UPI
GP0000184,2024-05-16,13:34:48,13,Thursday,May,5,920.59,Food & Dining,McDonald's,user9313@okicici,mcdonald's@okaxis,Success,False,GPay UPI
GP0000185,2024-05-15,23:17:56,23,Wednesday,May,5,8502.29,Education,Coursera,user7022@okicici,coursera@okaxis,Success,False,GPay UPI
GP0000186,2024-06-15,15:37:03,15,Saturday,June,6,302.54,Entertainment,Zee5,user1430@okicici,zee5@okaxis,Success,False,GPay UPI
GP0000187,2024-09-29,21:37:38,21,Sunday,September,9,261.37,Entertainment,Netflix,user6567@okicici,netflix@okaxis,Success,False,GPay UPI
GP0000188,2024-06-04,15:34:51,15,Tuesday,June,6,2874.97,Utilities,Gas Agency,user1502@okicici,gas.agency@okaxis,Success,False,GPay UPI
GP0000189,2024-06-25,04:17:06,4,Tuesday,June,6,19121.62,Bank Transfer,Family Transfer,user7062@okicici,family.transfer@okaxis,Success,False,GPay UPI
GP0000190,2024-12-09,01:20:45,1,Monday,December,12,1829.05,Groceries,Zepto,user3579@okicici,zepto@okaxis,Success,False,GPay UPI
GP0000191,2024-06-21,02:06:44,2,Friday,June,6,168.29,Food & Dining,KFC,user8957@okicici,kfc@okaxis,Success,False,GPay UPI
GP0000192,2024-07-17,23:24:49,23,Wednesday,July,7,470.36,Healthcare,1mg,user8043@okicici,1mg@okaxis,Success,False,GPay UPI
GP0000193,2024-04-29,18:40:37,18,Monday,April,4,535.4,Recharge,BSNL,user7475@okicici,bsnl@okaxis,Success,False,GPay UPI
GP0000194,2024-03-23,00:50:36,0,Saturday,March,3,346.41,Food & Dining,Zomato,user5186@okicici,zomato@okaxis,Success,False,GPay UPI
GP0000195,2024-06-16,05:59:44,5,Sunday,June,6,7561.3,Shopping,Amazon,user7229@okicici,amazon@okaxis,Success,False,GPay UPI
GP0000196,2024-09-16,10:39:36,10,Monday,September,9,455.8,Transport,IRCTC,user2180@okicici,irctc@okaxis,Success,False,GPay UPI
GP0000197,2024-12-23,17:51:22,17,Monday,December,12,77.18,Food & Dining,Dominos,user6129@okicici,dominos@okaxis,Success,False,GPay UPI
GP0000198,2024-06-11,05:11:23,5,Tuesday,June,6,7051.33,Recharge,BSNL,user7636@okicici,bsnl@okaxis,Success,True,GPay UPI
GP0000199,2024-12-23,04:52:31,4,Monday,December,12,834.39,Recharge,BSNL,user8155@okicici,bsnl@okaxis,Success,False,GPay UPI
GP0000200,2024-07-22,11:41:05,11,Monday,July,7,479.32,Transport,Metro Card,user6083@okicici,metro.card@okaxis,Success,False,GPay UPI
GP0000201,2024-01-30,15:54:26,15,Tuesday,January,1,627.71,Transport,Rapido,user2868@okicici,rapido@okaxis,Success,False,GPay UPI
GP0000202,2024-11-14,01:09:15,1,Thursday,November,11,293.86,Transport,Rapido,user3419@okicici,rapido@okaxis,Success,False,GPay UPI
GP0000203,2024-08-21,22:45:55,22,Wednesday,August,8,1066.63,Utilities,Water Bill,user2234@okicici,water.bill@okaxis,Success,False,GPay UPI
GP0000204,2024-10-22,02:34:06,2,Tuesday,October,10,7592.57,Education,Unacademy,user6295@okicici,unacademy@okaxis,Success,False,GPay UPI
GP0000205,2024-07-01,02:39:40,2,Monday,July,7,1375.31,Groceries,Blinkit,user5961@okicici,blinkit@okaxis,Success,False,GPay UPI
GP0000206,2024-01-29,19:30:25,19,Monday,January,1,363.9,Recharge,Airtel,user8404@okicici,airtel@okaxis,Success,False,GPay UPI
GP0000207,2024-12-01,15:23:38,15,Sunday,December,12,322.52,Groceries,JioMart,user2479@okicici,jiomart@okaxis,Pending,False,GPay UPI
GP0000208,2024-08-03,06:36:10,6,Saturday,August,8,23404.23,Bank Transfer,EMI Payment,user1672@okicici,emi.payment@okaxis,Failed,False,GPay UPI
GP0000209,2024-07-03,17:11:01,17,Wednesday,July,7,334.1,Recharge,Jio,user2013@okicici,jio@okaxis,Success,False,GPay UPI
GP0000210,2024-09-07,22:20:27,22,Saturday,September,9,344.55,Groceries,Swiggy Instamart,user5059@okicici,swiggy.instamart@okaxis,Success,False,GPay UPI
GP0000211,2024-03-02,15:37:18,15,Saturday,March,3,5321.93,Education,Vedantu,user5634@okicici,vedantu@okaxis,Success,False,GPay UPI
GP0000212,2024-11-02,12:07:41,12,Saturday,November,11,1833.87,Groceries,Swiggy Instamart,user6482@okicici,swiggy.instamart@okaxis,Success,False,GPay UPI
GP0000213,2024-04-20,08:26:30,8,Saturday,April,4,10240.01,Shopping,Ajio,user3463@okicici,ajio@okaxis,Success,False,GPay UPI
GP0000214,2024-04-30,11:34:09,11,Tuesday,April,4,917.41,Recharge,Jio,user7421@okicici,jio@okaxis,Pending,False,GPay UPI
GP0000215,2024-09-06,21:47:30,21,Friday,September,9,8472.05,Shopping,Myntra,user3093@okicici,myntra@okaxis,Success,False,GPay UPI
GP0000216,2024-06-13,10:26:00,10,Thursday,June,6,32478.23,Bank Transfer,Personal Transfer,user1298@okicici,personal.transfer@okaxis,Success,False,GPay UPI
GP0000217,2024-10-24,13:05:36,13,Thursday,October,10,1774.49,Utilities,Gas Agency,user4711@okicici,gas.agency@okaxis,Success,False,GPay UPI
GP0000218,2024-11-02,01:48:44,1,Saturday,November,11,1549.38,Utilities,Electricity Board,user9843@okicici,electricity.board@okaxis,Success,False,GPay UPI
GP0000219,2024-12-06,08:34:21,8,Friday,December,12,33265.5,Bank Transfer,Personal Transfer,user3147@okicici,personal.transfer@okaxis,Success,False,GPay UPI
GP0000220,2024-09-26,01:47:21,1,Thursday,September,9,986.15,Utilities,Gas Agency,user3712@okicici,gas.agency@okaxis,Success,False,GPay UPI
GP0000221,2024-10-06,11:01:28,11,Sunday,October,10,578.23,Food & Dining,Dominos,user8277@okicici,dominos@okaxis,Success,False,GPay UPI
GP0000222,2024-04-30,04:26:59,4,Tuesday,April,4,5432.31,Education,Coursera,user8684@okicici,coursera@okaxis,Pending,False,GPay UPI
GP0000223,2024-08-09,12:41:38,12,Friday,August,8,549.08,Transport,Rapido,user8564@okicici,rapido@okaxis,Pending,False,GPay UPI
GP0000224,2024-03-03,22:29:29,22,Sunday,March,3,1078.55,Healthcare,PharmEasy,user3267@okicici,pharmeasy@okaxis,Success,False,GPay UPI
GP0000225,2024-05-24,03:56:51,3,Friday,May,5,746.86,Food & Dining,KFC,user2680@okicici,kfc@okaxis,Success,False,GPay UPI
GP0000226,2024-10-23,08:45:51,8,Wednesday,October,10,14610.62,Bank Transfer,Personal Transfer,user8361@okicici,personal.transfer@okaxis,Success,False,GPay UPI
GP0000227,2024-12-19,14:31:16,14,Thursday,December,12,549.4,Utilities,DTH Recharge,user8391@okicici,dth.recharge@okaxis,Success,False,GPay UPI
GP0000228,2024-07-13,23:02:43,23,Saturday,July,7,127.22,Food & Dining,Dominos,user7326@okicici,dominos@okaxis,Success,False,GPay UPI
GP0000229,2024-12-27,11:55:34,11,Friday,December,12,181.74,Groceries,Blinkit,user6493@okicici,blinkit@okaxis,Success,False,GPay UPI
GP0000230,2024-11-18,05:56:18,5,Monday,November,11,1505.71,Utilities,Electricity Board,user3273@okicici,electricity.board@okaxis,Success,False,GPay UPI
GP0000231,2024-12-17,19:12:13,19,Tuesday,December,12,6229.41,Education,Unacademy,user5193@okicici,unacademy@okaxis,Success,False,GPay UPI
GP0000232,2024-08-24,11:10:25,11,Saturday,August,8,4707.11,Utilities,Broadband,user2821@okicici,broadband@okaxis,Success,False,GPay UPI
GP0000233,2024-04-02,14:25:02,14,Tuesday,April,4,115.04,Transport,Rapido,user8489@okicici,rapido@okaxis,Success,False,GPay UPI
GP0000234,2024-09-02,10:14:49,10,Monday,September,9,5452.33,Education,Vedantu,user4963@okicici,vedantu@okaxis,Success,False,GPay UPI
GP0000235,2024-05-17,00:29:01,0,Friday,May,5,100.41,Entertainment,BookMyShow,user7825@okicici,bookmyshow@okaxis,Success,False,GPay UPI
GP0000236,2024-01-27,06:49:01,6,Saturday,January,1,14624.89,Shopping,Ajio,user9914@okicici,ajio@okaxis,Failed,False,GPay UPI
GP0000237,2024-07-01,13:58:35,13,Monday,July,7,19827.46,Bank Transfer,Personal Transfer,user7338@okicici,personal.transfer@okaxis,Success,False,GPay UPI
GP0000238,2024-11-02,05:32:21,5,Saturday,November,11,113.62,Entertainment,Amazon Prime,user4950@okicici,amazon.prime@okaxis,Success,False,GPay UPI
GP0000239,2024-05-09,03:17:53,3,Thursday,May,5,11080.77,Shopping,Ajio,user6772@okicici,ajio@okaxis,Success,False,GPay UPI
GP0000240,2024-07-04,20:14:01,20,Thursday,July,7,4906.01,Utilities,DTH Recharge,user3209@okicici,dth.recharge@okaxis,Success,False,GPay UPI
GP0000241,2024-01-18,00:18:14,0,Thursday,January,1,3074.74,Education,Udemy,user1686@okicici,udemy@okaxis,Success,False,GPay UPI
GP0000242,2024-11-12,16:08:07,16,Tuesday,November,11,457.4,Entertainment,Zee5,user5150@okicici,zee5@okaxis,Success,False,GPay UPI
GP0000243,2024-10-30,05:58:15,5,Wednesday,October,10,298.44,Transport,Rapido,user6438@okicici,rapido@okaxis,Success,False,GPay UPI
GP0000244,2024-10-15,16:07:47,16,Tuesday,October,10,2679.51,Groceries,DMart,user7334@okicici,dmart@okaxis,Success,False,GPay UPI
GP0000245,2024-05-22,15:55:17,15,Wednesday,May,5,3491.14,Utilities,DTH Recharge,user9507@okicici,dth.recharge@okaxis,Failed,False,GPay UPI
GP0000246,2024-06-16,05:32:58,5,Sunday,June,6,6482.59,Shopping,Nykaa,user3956@okicici,nykaa@okaxis,Success,False,GPay UPI
GP0000247,2024-09-13,16:12:49,16,Friday,September,9,332.2,Groceries,BigBasket,user8305@okicici,bigbasket@okaxis,Success,False,GPay UPI
GP0000248,2024-05-16,12:39:19,12,Thursday,May,5,1395.04,Healthcare,Netmeds,user6776@okicici,netmeds@okaxis,Success,False,GPay UPI
GP0000249,2024-11-03,09:06:28,9,Sunday,November,11,1296.97,Healthcare,1mg,user2229@okicici,1mg@okaxis,Failed,False,GPay UPI
GP0000250,2024-10-18,05:33:20,5,Friday,October,10,1050.52,Healthcare,1mg,user1510@okicici,1mg@okaxis,Success,False,GPay UPI
GP0000251,2024-01-27,02:39:37,2,Saturday,January,1,53.1,Recharge,BSNL,user7001@okicici,bsnl@okaxis,Success,False,GPay UPI
GP0000252,2024-09-20,17:19:01,17,Friday,September,9,611.99,Recharge,Airtel,user7077@okicici,airtel@okaxis,Success,False,GPay UPI
GP0000253,2024-05-22,12:13:17,12,Wednesday,May,5,2237.89,Shopping,Ajio,user5566@okicici,ajio@okaxis,Success,False,GPay UPI
GP0000254,2024-07-12,19:25:36,19,Friday,July,7,11087.99,Shopping,Amazon,user2929@okicici,amazon@okaxis,Success,False,GPay UPI
GP0000255,2024-08-25,15:06:31,15,Sunday,August,8,500.65,Entertainment,Amazon Prime,user9047@okicici,amazon.prime@okaxis,Success,False,GPay UPI
GP0000256,2024-12-15,00:17:44,0,Sunday,December,12,2315.01,Utilities,Electricity Board,user2438@okicici,electricity.board@okaxis,Success,False,GPay UPI
GP0000257,2024-01-26,05:16:33,5,Friday,January,1,1107.53,Groceries,Swiggy Instamart,user5757@okicici,swiggy.instamart@okaxis,Success,False,GPay UPI
GP0000258,2024-07-16,13:56:50,13,Tuesday,July,7,3989.11,Utilities,Gas Agency,user4292@okicici,gas.agency@okaxis,Success,False,GPay UPI
GP0000259,2024-08-03,03:51:14,3,Saturday,August,8,40.5,Transport,Metro Card,user8657@okicici,metro.card@okaxis,Success,False,GPay UPI
GP0000260,2024-02-03,11:35:11,11,Saturday,February,2,30791.44,Bank Transfer,Family Transfer,user7523@okicici,family.transfer@okaxis,Success,False,GPay UPI
GP0000261,2024-06-08,00:11:49,0,Saturday,June,6,4224.79,Education,Vedantu,user2208@okicici,vedantu@okaxis,Success,False,GPay UPI
GP0000262,2024-06-29,21:52:48,21,Saturday,June,6,315.08,Groceries,Swiggy Instamart,user6644@okicici,swiggy.instamart@okaxis,Success,False,GPay UPI
GP0000263,2024-02-20,02:40:27,2,Tuesday,February,2,38505.19,Bank Transfer,Family Transfer,user1907@okicici,family.transfer@okaxis,Success,False,GPay UPI
GP0000264,2024-03-03,21:38:29,21,Sunday,March,3,15554.16,Bank Transfer,Family Transfer,user4694@okicici,family.transfer@okaxis,Success,False,GPay UPI
GP0000265,2024-04-07,07:48:38,7,Sunday,April,4,42373.72,Bank Transfer,Friend Transfer,user5496@okicici,friend.transfer@okaxis,Success,False,GPay UPI
GP0000266,2024-07-14,04:19:16,4,Sunday,July,7,579.13,Entertainment,Zee5,user3526@okicici,zee5@okaxis,Success,False,GPay UPI
GP0000267,2024-08-06,21:18:03,21,Tuesday,August,8,844.68,Recharge,Vi,user1464@okicici,vi@okaxis,Success,False,GPay UPI
GP0000268,2024-10-24,20:34:33,20,Thursday,October,10,657.11,Recharge,Vi,user1496@okicici,vi@okaxis,Success,False,GPay UPI
GP0000269,2024-04-27,07:43:16,7,Saturday,April,4,32274.41,Bank Transfer,Friend Transfer,user7653@okicici,friend.transfer@okaxis,Success,False,GPay UPI
GP0000270,2024-06-19,17:25:12,17,Wednesday,June,6,1086.71,Shopping,Nykaa,user8609@okicici,nykaa@okaxis,Success,False,GPay UPI
GP0000271,2024-10-05,23:37:38,23,Saturday,October,10,325.33,Recharge,Jio,user6658@okicici,jio@okaxis,Success,False,GPay UPI
GP0000272,2024-02-11,05:42:21,5,Sunday,February,2,2623.4,Utilities,Water Bill,user8642@okicici,water.bill@okaxis,Success,False,GPay UPI
GP0000273,2024-01-20,15:40:31,15,Saturday,January,1,1579.6,Education,Coursera,user7293@okicici,coursera@okaxis,Success,False,GPay UPI
GP0000274,2024-12-16,10:08:47,10,Monday,December,12,1927.24,Healthcare,Netmeds,user6364@okicici,netmeds@okaxis,Success,False,GPay UPI
GP0000275,2024-07-12,12:10:17,12,Friday,July,7,2313.05,Groceries,Blinkit,user8648@okicici,blinkit@okaxis,Pending,False,GPay UPI
GP0000276,2024-06-01,17:16:58,17,Saturday,June,6,119.86,Entertainment,BookMyShow,user4944@okicici,bookmyshow@okaxis,Success,False,GPay UPI
GP0000277,2024-07-11,04:44:53,4,Thursday,July,7,246.57,Groceries,BigBasket,user8710@okicici,bigbasket@okaxis,Success,False,GPay UPI
GP0000278,2024-02-22,00:21:50,0,Thursday,February,2,205.87,Food & Dining,Burger King,user6992@okicici,burger.king@okaxis,Failed,False,GPay UPI
GP0000279,2024-08-09,11:24:36,11,Friday,August,8,1261.69,Groceries,BigBasket,user6939@okicici,bigbasket@okaxis,Success,False,GPay UPI
GP0000280,2024-10-23,20:45:45,20,Wednesday,October,10,7662.98,Shopping,Meesho,user2946@okicici,meesho@okaxis,Success,False,GPay UPI
GP0000281,2024-05-11,16:30:14,16,Saturday,May,5,5723.34,Shopping,Meesho,user6990@okicici,meesho@okaxis,Success,False,GPay UPI
GP0000282,2024-07-13,05:03:50,5,Saturday,July,7,417.12,Transport,IRCTC,user1637@okicici,irctc@okaxis,Success,False,GPay UPI
GP0000283,2024-02-27,20:13:39,20,Tuesday,February,2,1606.06,Groceries,DMart,user9446@okicici,dmart@okaxis,Success,False,GPay UPI
GP0000284,2024-08-27,10:12:03,10,Tuesday,August,8,178.25,Recharge,Vi,user5902@okicici,vi@okaxis,Success,False,GPay UPI
GP0000285,2024-04-26,10:15:02,10,Friday,April,4,35582.62,Bank Transfer,EMI Payment,user1272@okicici,emi.payment@okaxis,Success,False,GPay UPI
GP0000286,2024-11-05,10:17:35,10,Tuesday,November,11,8838.79,Shopping,Meesho,user1436@okicici,meesho@okaxis,Failed,False,GPay UPI
GP0000287,2024-10-28,10:21:15,10,Monday,October,10,803.61,Entertainment,Amazon Prime,user4728@okicici,amazon.prime@okaxis,Success,False,GPay UPI
GP0000288,2024-09-01,06:56:24,6,Sunday,September,9,186.1,Recharge,BSNL,user7229@okicici,bsnl@okaxis,Success,False,GPay UPI
GP0000289,2024-09-29,01:19:41,1,Sunday,September,9,466.6,Transport,Ola,user1310@okicici,ola@okaxis,Success,False,GPay UPI
GP0000290,2024-03-20,04:24:29,4,Wednesday,March,3,855.27,Healthcare,Netmeds,user8726@okicici,netmeds@okaxis,Success,False,GPay UPI
GP0000291,2024-03-21,12:33:53,12,Thursday,March,3,250.22,Food & Dining,KFC,user8837@okicici,kfc@okaxis,Success,False,GPay UPI
GP0000292,2024-07-26,01:06:15,1,Friday,July,7,1433.02,Groceries,Blinkit,user6804@okicici,blinkit@okaxis,Success,False,GPay UPI
GP0000293,2024-04-05,17:43:29,17,Friday,April,4,534.76,Entertainment,Zee5,user5890@okicici,zee5@okaxis,Success,False,GPay UPI
GP0000294,2024-09-25,01:30:08,1,Wednesday,September,9,733.41,Entertainment,Spotify,user6194@okicici,spotify@okaxis,Success,False,GPay UPI
GP0000295,2024-08-10,17:11:28,17,Saturday,August,8,14745.57,Bank Transfer,Friend Transfer,user7220@okicici,friend.transfer@okaxis,Success,False,GPay UPI
GP0000296,2024-11-08,11:33:47,11,Friday,November,11,1911.49,Healthcare,1mg,user1689@okicici,1mg@okaxis,Success,False,GPay UPI
GP0000297,2024-09-11,18:06:09,18,Wednesday,September,9,13875.34,Shopping,Myntra,user8849@okicici,myntra@okaxis,Success,False,GPay UPI
GP0000298,2024-09-27,08:47:12,8,Friday,September,9,46684.68,Bank Transfer,Friend Transfer,user2789@okicici,friend.transfer@okaxis,Success,False,GPay UPI
GP0000299,2024-09-17,03:18:18,3,Tuesday,September,9,256.61,Recharge,Jio,user4697@okicici,jio@okaxis,Failed,False,GPay UPI
GP0000300,2024-10-05,14:15:42,14,Saturday,October,10,8606.53,Food & Dining,Zomato,user3252@okicici,zomato@okaxis,Success,True,GPay UPI
GP0000301,2024-12-08,00:13:45,0,Sunday,December,12,3299.17,Utilities,DTH Recharge,user8822@okicici,dth.recharge@okaxis,Failed,False,GPay UPI
GP0000302,2024-01-23,23:26:06,23,Tuesday,January,1,355.87,Entertainment,Spotify,user2465@okicici,spotify@okaxis,Failed,False,GPay UPI
GP0000303,2024-11-26,05:40:44,5,Tuesday,November,11,596.18,Transport,IRCTC,user3868@okicici,irctc@okaxis,Failed,False,GPay UPI
GP0000304,2024-06-03,04:15:27,4,Monday,June,6,4986.14,Utilities,Electricity Board,user4052@okicici,electricity.board@okaxis,Success,False,GPay UPI
GP0000305,2024-08-08,13:47:17,13,Thursday,August,8,107.34,Entertainment,Netflix,user6489@okicici,netflix@okaxis,Success,False,GPay UPI
GP0000306,2024-02-22,02:50:02,2,Thursday,February,2,44518.37,Bank Transfer,EMI Payment,user8668@okicici,emi.payment@okaxis,Success,False,GPay UPI
GP0000307,2024-06-27,05:23:34,5,Thursday,June,6,26196.85,Shopping,Myntra,user4050@okicici,myntra@okaxis,Success,True,GPay UPI
GP0000308,2024-03-16,00:23:37,0,Saturday,March,3,705.96,Entertainment,Zee5,user7643@okicici,zee5@okaxis,Success,False,GPay UPI
GP0000309,2024-09-16,21:55:00,21,Monday,September,9,4793.52,Bank Transfer,Friend Transfer,user3303@okicici,friend.transfer@okaxis,Success,False,GPay UPI
GP0000310,2024-04-01,11:13:01,11,Monday,April,4,223.41,Transport,Ola,user5374@okicici,ola@okaxis,Success,False,GPay UPI
GP0000311,2024-01-05,10:35:19,10,Friday,January,1,749.59,Entertainment,Zee5,user6890@okicici,zee5@okaxis,Success,False,GPay UPI
GP0000312,2024-04-29,03:38:32,3,Monday,April,4,221.43,Food & Dining,KFC,user9233@okicici,kfc@okaxis,Success,False,GPay UPI
GP0000313,2024-12-21,18:57:14,18,Saturday,December,12,204.67,Entertainment,Amazon Prime,user7021@okicici,amazon.prime@okaxis,Failed,False,GPay UPI
GP0000314,2024-06-25,16:42:30,16,Tuesday,June,6,392.98,Transport,Uber,user7121@okicici,uber@okaxis,Success,False,GPay UPI
GP0000315,2024-11-07,11:08:06,11,Thursday,November,11,37988.85,Bank Transfer,EMI Payment,user4578@okicici,emi.payment@okaxis,Success,False,GPay UPI
GP0000316,2024-07-24,02:55:49,2,Wednesday,July,7,534.0,Recharge,Airtel,user2279@okicici,airtel@okaxis,Success,False,GPay UPI
GP0000317,2024-12-16,15:31:39,15,Monday,December,12,12465.86,Shopping,Amazon,user9792@okicici,amazon@okaxis,Success,False,GPay UPI
GP0000318,2024-09-21,04:48:40,4,Saturday,September,9,1381.34,Groceries,Zepto,user9008@okicici,zepto@okaxis,Success,False,GPay UPI
GP0000319,2024-06-25,02:17:43,2,Tuesday,June,6,40530.26,Bank Transfer,EMI Payment,user7806@okicici,emi.payment@okaxis,Success,False,GPay UPI
GP0000320,2024-11-09,08:59:46,8,Saturday,November,11,720.45,Food & Dining,Starbucks,user1356@okicici,starbucks@okaxis,Success,False,GPay UPI
GP0000321,2024-01-29,08:41:04,8,Monday,January,1,365.96,Food & Dining,KFC,user6644@okicici,kfc@okaxis,Success,False,GPay UPI
GP0000322,2024-01-27,19:18:18,19,Saturday,January,1,46761.85,Bank Transfer,Personal Transfer,user8734@okicici,personal.transfer@okaxis,Pending,False,GPay UPI
GP0000323,2024-10-24,10:01:52,10,Thursday,October,10,1549.5,Healthcare,Netmeds,user7887@okicici,netmeds@okaxis,Success,False,GPay UPI
GP0000324,2024-12-18,03:41:02,3,Wednesday,December,12,1745.76,Healthcare,Practo,user2314@okicici,practo@okaxis,Success,False,GPay UPI
GP0000325,2024-05-15,01:27:01,1,Wednesday,May,5,32849.94,Bank Transfer,Family Transfer,user9802@okicici,family.transfer@okaxis,Success,False,GPay UPI
GP0000326,2024-10-20,16:06:10,16,Sunday,October,10,4190.63,Utilities,Gas Agency,user5888@okicici,gas.agency@okaxis,Success,False,GPay UPI
GP0000327,2024-11-15,18:16:31,18,Friday,November,11,26830.71,Bank Transfer,EMI Payment,user8546@okicici,emi.payment@okaxis,Success,False,GPay UPI
GP0000328,2024-10-08,13:42:46,13,Tuesday,October,10,942.67,Entertainment,Hotstar,user1527@okicici,hotstar@okaxis,Success,False,GPay UPI
GP0000329,2024-12-09,05:12:31,5,Monday,December,12,1543.8,Healthcare,PharmEasy,user4943@okicici,pharmeasy@okaxis,Failed,False,GPay UPI
GP0000330,2024-08-20,03:45:32,3,Tuesday,August,8,696.93,Shopping,Ajio,user1797@okicici,ajio@okaxis,Success,False,GPay UPI
GP0000331,2024-07-28,14:55:33,14,Sunday,July,7,686.5,Food & Dining,Dominos,user1924@okicici,dominos@okaxis,Success,False,GPay UPI
GP0000332,2024-10-11,02:14:13,2,Friday,October,10,833.21,Entertainment,Hotstar,user6253@okicici,hotstar@okaxis,Success,False,GPay UPI
GP0000333,2024-04-26,16:52:18,16,Friday,April,4,1183.11,Utilities,Broadband,user3869@okicici,broadband@okaxis,Success,False,GPay UPI
GP0000334,2024-05-13,18:10:43,18,Monday,May,5,1016.46,Healthcare,PharmEasy,user7244@okicici,pharmeasy@okaxis,Failed,False,GPay UPI
GP0000335,2024-02-27,22:48:32,22,Tuesday,February,2,1307.34,Groceries,Swiggy Instamart,user4012@okicici,swiggy.instamart@okaxis,Success,False,GPay UPI
